0,0.69867,0.95187,0.98214,0.59953,1,1,0.50536,0.94931,1,0.99663,0.99308,0
0,0.46405,0.90341,0.78378,0.50437,1,0.95918,0.47949,0.96491,0.9974,0.95918,0.96538,0
0,0.74604,0.95506,0.5625,0.21891,1,0.95541,0.4631,0.8,1,0.96601,0.9898,0
0,0.77023,0.935,0.81081,0.39918,1,1,0.58197,0.15625,1,0.99743,0.99035,0
0,0.78212,0.98413,0.94737,0.77801,1,1,0.39478,0.53465,0.99736,1,0.9761,0
0,0.84962,0.98742,1,0.79932,1,1,0.96726,0.18919,0.99647,0.99433,0.95858,0
0,0.97116,0.98286,0.43902,0.65212,0.99375,1,0.91358,0.87037,0.9934,0.98264,0.94595,0
0,0.95139,0.98467,0.89041,0.43098,1,0.98052,0.97812,0.95274,0.98209,0.99433,0.98007,0
0,0.96817,0.90533,0.52083,0.73214,1,0.98649,0.57235,0.57083,0.99164,0.98615,0.98195,0
0,0.77612,0.9521,0.054054,0.97363,0.99296,0.99338,0.35789,0.46559,0.99273,0.98855,0.9698,0
0,0.36925,0.98788,0,0.93676,1,0.99351,0.51524,0,0.99398,0.98656,0.92466,0
0,0.85795,0.98919,0.096774,0.96837,1,1,0.51246,0.3,0.99171,0.98374,0.98662,0
0,0.66647,0.43503,0.2037,0.88614,0.98701,0.95205,0.48635,0.19485,0.98901,0.93353,0.9403,0
0,0.56789,0.77714,0.21875,0.90759,1,0.9661,0.50711,0.35714,1,0.93605,0.90206,0
0,0.84137,0.86076,0.30769,0.51813,0.99375,0.97333,0.49216,0,0.96928,0.90228,0.89873,0
0,0.7464,0.84337,0.069767,0.38162,1,1,0.33718,0.13333,1,0.96951,0.97523,0
0,0.65369,1,0.6676,0.83677,1,1,0.94382,0.82473,1,0.97059,0.97397,0
0,0.92105,1,0.78683,0.83024,0.97814,0.84615,0.84834,0.92975,1,0.93939,0.97868,0
0,0.89706,1,0.6086,0.68868,1,0.86538,1,0.62048,0.99422,0.86667,0.97327,0
0,0.63739,1,0.80963,0.58921,1,0.96939,0.98276,0.22881,1,1,0.96677,0
0,0.46588,1,0.96966,0.64941,1,1,0.97508,0.54088,0.99351,1,0.97715,0
0,0.59921,1,0.97655,0.93127,1,1,0.9887,0.60385,1,1,0.95893,0
0,0.8375,0.57143,0.8132,0.88789,0.92513,0.94624,1,0.95038,1,0.97059,0.94308,0
0,0.67343,1,0.73259,0.91042,0.96914,1,0.96835,0.95898,0.9893,1,0.92316,0
0,0.73963,1,0.51446,0.41147,1,0.93333,0.97073,0.81081,1,0.94231,0.95029,0
0,0.77599,1,0.088146,0.23934,0.99363,1,0.99415,0.54957,1,0.95238,0.94118,0
0,0.64179,1,0,0.05848,1,0.98901,0.99415,0.023102,1,0.95455,0.92664,0
0,0.89866,1,0.12834,0.79667,1,1,0.99457,0.19581,0.99522,0.92308,0.90072,0
0,0.71484,0.41667,0.50498,0.57143,0.87417,0.95181,0.98913,0.11335,0.93103,0.45714,0.65426,0
0,0.70644,0.6,0.12898,0.43832,0.68902,0.91,0.98795,0.11358,0.99412,0.2381,0.6868,0
0,0.74338,0,0.54502,0.42548,0.98125,0.92222,0.95238,0.12156,1,0.0625,0.75751,0
0,0.86614,0.4,0.14548,0.43233,1,0.95588,0.54545,0.66667,1,0.71429,0.88409,0
0,0.54492,1,0,0.26667,0.91667,0.97727,0.80282,0.87861,0.85799,0.84799,0.62766,NaN
0,0.59737,0.96203,0.065934,0.4385,0.80263,0.85714,0.46617,0.62447,0.6065,0.66905,0.52875,NaN
0,0.65982,0.92727,0.055556,0.58824,0.66667,0.98333,0.94014,0.57843,0.47025,0.72414,0.69944,0
0,0.69046,0.81967,0.04918,0.65766,0.73729,0.94,0.92517,0.67111,0.6358,0.73832,0.7553,NaN
0,0.42982,0.91176,0.1551,0.46313,0.57664,0.85455,0.57798,0.63786,0.51381,0.63474,0.75934,1
0,0.61039,1,0.40201,0.53333,0.42308,0.88136,0.64063,0.62989,0.58108,0.81392,0.8207,NaN
0,0.69892,0.84127,0.64844,0.7156,0.50658,0.88136,0.94964,0.67399,0.37752,0.82563,0.80544,0
0,0.74006,0.97826,0.5,0.72513,0.51695,0.95833,0.91034,0.87544,0.58718,0.93996,0.90016,NaN
0,0.88652,0.91837,0.83333,0.9699,0.87879,1,0.9127,0.8937,0.9532,0.98847,0.95337,1
0,0.85441,0.98113,0.27948,0.65974,0.94839,1,0.95181,0.70717,0.92188,0.93565,0.95816,0
0,0.50445,0.88158,0.39806,0.54225,0.97315,1,0.95276,0.77778,0.91196,0.95704,0.96662,1
0,0.68995,0.93443,0.99558,0.7093,0.95918,1,0.9927,0.89412,0.94524,0.97569,0.97504,0
0,0.54091,0.89855,0.96774,0.64533,0.78351,0.96226,1,0.85714,0.79252,0.95427,0.95965,1
0,0.57826,1,0.9551,0.70341,0.83051,1,0.95139,0.96396,0.91922,0.96141,0.95437,1
0,0.69749,0.95745,0.73021,0.69853,0.84848,1,0.97561,0.88636,0.75138,0.90713,0.92558,NaN
0,0.86748,0.98361,0.1,0.72819,0.8662,1,0.83648,0.88,0.89441,0.8677,0.95574,0
0,0.75978,0.70588,0.83333,0.55556,0.77551,0.5,0.26389,0.91667,0,0.92308,0.75269,0.68421
0,0.42697,0.81818,0.64706,0.32787,0.73171,0.72727,0.25,0.47059,0,0.6087,0.59322,0.41176
0,0.56633,0.61905,0.63158,0.5,0.72727,0.61905,0.74026,0.69231,0.26667,0.75,0.53774,0.54545
0,0.33818,0.76923,0.4,0.72277,0.66038,0.71429,0.35238,0.51852,0.10101,0.5,0.5,0.59091
0,0.54202,0.72,0,0.46875,0.85366,0.76,0.63359,0.71875,0.087629,0.86667,0.66867,0.625
0,0.68462,0.88,0.31818,0.22059,0.74,0.72727,0.52381,0.75556,0.10938,0.78261,0.71429,0.54286
0,0.78098,0.72222,0.05,0.71154,0.85714,1,0.46711,0.68182,0.10526,0.71875,0.81679,0.48276
0,0.83388,0.78947,0.78571,0.92771,0.86667,1,0.65517,0.89362,0.16364,0.89655,0.85714,0.61111
0,0.89015,0.625,0.81818,0.92248,0.7234,0.94444,0.88095,0.93333,1,1,0.92308,0.75
0,0.86742,0.82353,0.78788,0.5082,0.86538,1,0.84158,0.88095,0.61468,0.89474,0.8797,0.93548
0,0.86879,0.68421,0.86667,0.45652,0.83333,0.85714,0.88806,0.72549,0.96281,0.9697,0.81679,0.55814
0,0.70227,0.6,0.85714,0.32653,0.85417,1,0.91892,0.64583,0.96512,0.81818,0.90152,0.59459
0,0.32759,0.61905,0.89286,0.30769,0.44186,0.66667,0.63158,0.67442,0.6422,0.54167,0.78523,0.64286
0,0.5708,0.54167,0.71429,0.45882,0.41935,0.58333,0.93939,0.88,0.67391,0.62963,0.71069,0.76923
0,0.5146,0.41176,0.56667,0.71429,0.68571,0.5,0.82716,0.59524,0.60248,0.26667,0.69032,0.48
0,0.66529,0.76923,0.33333,0.55844,0.84091,0.6,0.55147,0.69231,0.70556,0.42857,0.85926,0.65
0,0.75015,0.73294,0.58634,0.5271,0.88263,0.78397,0.80891,0,0.90475,0.86356,0.85242,0.89735
0,0.78825,0.58018,0.54154,0.53645,0.81138,0.65979,0.82886,0,0.89434,0.78658,0.89035,0.84072
0,0.79211,0.63916,0.44278,0.21268,0.81777,0.65285,0.84589,0,0.89458,0.789,0.89953,0.81664
0,0.73872,0.59981,0.61056,0.67061,0.83198,0.68644,0.84922,0.3802,0.92135,0.78852,0.86121,0.82202
0,0.69978,0.6514,0.56305,0.68896,0.83285,0.70156,0.82673,0.68223,0.91017,0.80032,0.84286,0.8448
0,0.75404,0.59347,0.53698,0.72037,0.82749,0.66149,0.83968,0.77401,0.89168,0.78209,0.8683,0.83189
0,0.77205,0.60136,0.52758,0.66906,0.84338,0.72451,0.83195,0.26353,0.91151,0.77793,0.86057,0.83642
0,0.71675,0.63006,0.60054,0.70562,0.82841,0.69623,0.83195,0.434,0.90097,0.79043,0.85862,0.81937
0,0.78242,0.72655,0.58998,0.71023,0.90098,0.80885,0.82344,0.68731,0.9165,0.88455,0.8506,0.9031
0,0.79169,0.37252,0.11415,0.25755,0.84488,0.70156,0.83782,0.13296,0.90417,0.76968,0.85813,0.80483
0,0.80326,0.58359,0.26745,0.70661,0.82469,0.68055,0.81766,0,0.9147,0.79859,0.86787,0.83189
0,0.78998,0.64167,0.64875,0.75123,0.82841,0.6697,0.85984,0.092754,0.90398,0.80615,0.84346,0.83419
0,0.70282,0.64167,0.2788,0.64357,0.82373,0.71168,0.83687,0.67699,0.91184,0.77579,0.85042,0.79493
0,0.78998,0.58859,0.44278,0.50445,0.81138,0.64562,0.86192,0.75099,0.87545,0.75894,0.87736,0.80483
0,0.77724,0.59666,0.67339,0.19832,0.81028,0.72113,0.83494,0.77401,0.9024,0.76142,0.85278,0.80164
0,0.78033,0.6219,0.6823,0.63807,0.82276,0.65461,0.83876,0.66015,0.9028,0.77793,0.86121,0.80164
0,0.81025,0.74311,0.69736,0.76361,0.9197,0.86911,0.8499,0.7249,0.83469,0.62798,0.88655,0
0,0.79621,0.70486,0.68682,0.6927,0.91231,0.85936,0.84925,0.70396,0.81235,0.67658,0.92421,0
0,0.76029,0.47595,0.51077,0.59796,0.91555,0.85651,0.84792,0.46841,0.8138,0.70739,0.92083,0
0,0.75875,0.75443,0.70774,0.65857,0.92242,0.86789,0.85736,0.44216,0.81916,0.72757,0.92511,0
0,0.76958,0.6958,0.79001,0.70124,0.92242,0.86143,0.85617,0.50295,0.80734,0.7379,0.92616,0
0,0.7812,0.58745,0.74583,0.60168,0.92959,0.87813,0.84925,0.68551,0.82401,0.74158,0.9229,0
0,0.79435,0.57568,0.78355,0.69049,0.91231,0.86409,0.85311,0.69907,0.82881,0.73241,0.92937,0
0,0.77819,0.021933,0.59519,0.7033,0.91025,0.86474,0.83941,0.70832,0.80682,0.55032,0.92878,0
0,0.74163,0.24537,0.67487,0.63387,0.92594,0.85504,0.85435,0.70868,0.77169,0.369,0.91205,0
0,0.75402,0.64774,0.64877,0.65306,0.92242,0.83664,0.84518,0.626,0.78842,0.67531,0.92175,0
0,0.71269,0.64209,0.33624,0.39419,0.9197,0.84211,0.84656,0.27728,0.78591,0.71246,0.92175,0
0,0.76958,0.68836,0.65695,0.68825,0.92497,0.85201,0.85184,0.74055,0.80014,0.70213,0.91397,0
0,0.7219,0.063033,0.45474,0.65584,0.9219,0.86538,0.84448,0.72617,0.81137,0.72891,0.91941,0
0,0.7219,0,0.49709,0.70832,0.91298,0.86409,0.85557,0.67383,0.78559,0.74901,0.92469,0
0,0.70442,0.69683,0.5911,0.56766,0.92642,0.86343,0.86518,0.63799,0.79118,0.72069,0.92195,0
0,0.75926,0.7815,0.39116,0.43029,0.91617,0.86409,0.83635,0.22535,0.8026,0.75385,0.91286,0
0,0.63017,0.72247,0.683,0.65074,0.70547,0.88048,0.65196,0.36966,0.73999,0.59169,0.80268,0
0,0.62871,0.73039,0.65742,0.65865,0.69017,0.86538,0.56533,0.30681,0.77588,0.53291,0.7901,0
0,0.60296,0.75423,0.56651,0.64526,0.71743,0.86538,0.63643,0.20984,0.72903,0.56683,0.76848,0
0,0.59786,0.72727,0.60298,0.6396,0.83482,0.87559,0.64896,0.071887,0.7529,0.53291,0.76731,0
0,0.69324,0.72727,0.63379,0.6567,0.73194,0.85532,0.58734,0.26748,0.79922,0.37927,0.82807,0
0,0.71928,0.68966,0.65604,0.53726,0.75832,0.82856,0.55424,0.59721,0.78494,0.37083,0.86643,0
0,0.72293,0.758,0.6224,0.50564,0.76379,0.83127,0.63426,0.66697,0.7944,0.56581,0.80921,0
0,0.6431,0.73343,0.37054,0.51879,0.77997,0.85726,0.6653,0.59541,0.75369,0.66493,0.82071,0
0,0.75113,0.758,0.46221,0.69543,0.77997,0.8831,0.64176,0.63466,0.76813,0.67031,0.87612,0
0,0.75218,0.77739,0.61381,0.65275,0.81257,0.88561,0.66345,0.76549,0.76459,0.74973,0.75231,0
0,0.72471,0.80967,0.65742,0.54654,0.82872,0.8972,0.62064,0.78853,0.80231,0.76349,0.81308,0
0,0.71363,0.76046,0.71962,0.60061,0.7834,0.8798,0.63858,0.3224,0.78964,0.73578,0.85464,0
0,0.58942,0.76867,0.51447,0.50966,0.75112,0.88499,0.65096,0.20984,0.7819,0.61305,0.87545,0
0,0.59923,0.74216,0.59152,0.46625,0.77524,0.86538,0.6835,0,0.74888,0.62634,0.79568,0
0,0.63647,0.76166,0.60112,0.55436,0.80468,0.85915,0.6428,0.50716,0.75564,0.64903,0.75624,0
0,0.68266,0.76867,0.53823,0.58408,0.8244,0.89569,0.62414,0.55121,0.8018,0.72395,0.8306,0
0,0.55127,0.61506,0.44711,0.54803,0.76673,0.65316,0.58776,0.24834,0.64275,0.60065,0.74582,0
0,0.53904,0.63937,0.16817,0.22035,0.81598,0.56508,0.63699,0,0.65077,0.57419,0.71851,0
0,0.60046,0.60508,0.3293,0.34588,0.79621,0.50896,0.62709,0.64051,0.61633,0.54398,0.64932,0
0,0.61413,0.67057,0.30227,0.46149,0.85087,0.55082,0.58982,0.73741,0.63436,0.6312,0.71084,0
0,0.59151,0.59813,0.46422,0.53262,0.84054,0.72655,0.62709,0.74607,0.75895,0.71554,0.73267,0
0,0.64901,0.67755,0.5758,0.64,0.85017,0.76819,0.66919,0.72988,0.78553,0.66917,0.79534,0
0,0.60513,0.67755,0.22409,0.47938,0.83312,0.7642,0.5793,0.67867,0.79673,0.71128,0.78995,0
0,0.67723,0.60846,0.2411,0.72279,0.81805,0.79823,0.61119,0.71344,0.74721,0.72369,0.77565,0
0,0.7314,0.70465,0.60029,0.62005,0.81277,0.71518,0.60559,0.50074,0.73426,0.65741,0.81423,0
0,0.68745,0.65041,0.69256,0.71707,0.83483,0.71518,0.59186,0.57572,0.75895,0.70464,0.74784,0
0,0.69431,0.72089,0.80616,0.68452,0.85683,0.70282,0.60368,0.70751,0.77302,0.73139,0.82251,0
0,0.71661,0.63062,0.84986,0.71035,0.83567,0.77724,0.62194,0.48869,0.76966,0.72566,0.78204,0
0,0.5487,0.52253,0.46422,0.51613,0.71011,0.60969,0.62367,0.034188,0.79673,0.60875,0.79578,0
0,0.36473,0.64219,0.079734,0.29996,0.71772,0.68506,0.63211,0.023055,0.76263,0.57419,0.72219,0
0,0.57,0.67293,0.2411,0.34976,0.82401,0.57053,0.59588,0.023055,0.73872,0.56457,0.77299,0
0,0.69935,0.71027,0.4558,0.55893,0.82497,0.62259,0.58982,0.22069,0.6728,0.69531,0.81111,0
